bio_language,community,created_at,followers_count,from_user,is_art,is_education,is_feminist,is_media,is_politics,is_sports,macro_micro,mention_count,movement_in,name,negative,neutral,positive,retweet_count,tweets_count,user_description
,5,2017-02-08 02:39:51,968.0,ScullyBully,,,,,,,micro,0,GrabYourWallet,ScullyBully,0.0,2.0,1.0,4,3.0,
en,5,2017-02-08 21:23:45,3044.0,bluegigi,0.0,0.0,0.0,0.0,0.0,0.0,micro,0,GrabYourWallet,bluegigi,1.0,3.0,1.0,5,5.0,"Texan & Blue to the Bone. Love dogs & animals. TX heroes include late great Ann Richards & Mollie Ivins, & very much alive Jim Hightower. #TrumpNotMyPresident"
en,5,2017-02-07 05:50:11,513.0,docparmar,0.0,1.0,0.0,0.0,0.0,0.0,micro,0,GrabYourWallet,docparmar,0.0,0.0,1.0,32,1.0,Naturopathic Physician in Vancouver BC https://t.co/bnaoLQTyLG
en,5,2017-02-08 10:49:33,205.0,ActiveResistanc,0.0,0.0,0.0,0.0,0.0,0.0,micro,0,GrabYourWallet,ActiveResistanc,0.0,3.0,9.0,105,12.0,#ActualLivingScientist studying genomics of developmental & psychiatric disorders; activist; liberal; voter; #Resistance;#SoCalledPresident; opinions are my own
en,5,2017-02-03 23:05:56,4121.0,monicacparker,0.0,0.0,0.0,1.0,0.0,0.0,micro,0,GrabYourWallet,monicacparker,0.0,4.0,1.0,95,5.0,"behavioural nerd/speaker/thinker/doer, idealist, dreamer, writer, foodie, and occasional opera singer."
en,5,2017-02-07 16:58:18,321.0,ReginaA1981,0.0,0.0,0.0,0.0,0.0,0.0,micro,0,GrabYourWallet,ReginaA1981,0.0,4.0,1.0,2,5.0,"""I suppose I could have stayed home and baked cookies and had teas, but what I decided to do was to fulfill my profession""  -HRC"
,5,,,,,,,,,,micro,0,GrabYourWallet,susanmurdy,,,,2,,
en,5,2017-02-07 05:51:04,629.0,IBDeb2,0.0,0.0,0.0,0.0,0.0,0.0,micro,0,GrabYourWallet,IBDeb2,0.0,2.0,1.0,27,3.0,"Look for the Love in Everyone and as you find it, you experience your own more deeply and that just feels really good. No Lists"
en,5,2017-02-09 00:13:08,2490.0,Brooke888888,0.0,0.0,0.0,0.0,0.0,0.0,micro,0,GrabYourWallet,Brooke888888,1.0,2.0,1.0,7,4.0,Please - no lists. Serious Democrat I follow back if you are too #NotMyPresident #ImStillWithHer #TheResistance #SnowFlake
en,5,2017-02-08 23:01:43,82.0,lassasommers,0.0,0.0,0.0,0.0,0.0,0.0,micro,0,GrabYourWallet,lassasommers,0.0,2.0,2.0,29,4.0,I believe that we can change the world for the better one tweet at a time.
en,5,2017-02-09 01:59:42,1340.0,Tshetaar2017,0.0,0.0,0.0,0.0,0.0,0.0,micro,0,GrabYourWallet,Tshetaar2017,1.0,6.0,6.0,3,13.0,NO LISTS! Trolls and violence against animal pics will be blocked. #StarfleetVerified #TheResistance #RebelAlliance #Indivisible Lover of Orange Cats
en,5,2017-02-05 05:48:37,1436.0,LeftTurn2016,0.0,0.0,0.0,0.0,0.0,0.0,micro,0,GrabYourWallet,LeftTurn2016,0.0,1.0,0.0,1,1.0,I've taken a left turn to stand up for what's right.  #RESISTANCE #TheResistance #Indivisible #NotMyPresident #DemForce #stillwithher I block #Trumpanzees.
,5,,,,,,,,,,micro,0,GrabYourWallet,gayletrotter,,,,4,,
en,5,2017-02-03 19:14:22,2004.0,LtoG,0.0,0.0,0.0,1.0,0.0,0.0,micro,0,GrabYourWallet,LtoG,0.0,0.0,1.0,56,1.0,Writer with Grainews and Country Guide. Author. Host of Reading West podcast. Part badger. Tweets my own.
en,5,2017-02-08 18:25:23,711.0,jetterith,0.0,0.0,0.0,0.0,0.0,0.0,micro,0,GrabYourWallet,jetterith,3.0,1.0,1.0,2,5.0,Cosa Nostra (Human Resource Manager)
nl,5,2017-02-07 20:44:20,102.0,ArieGroenberg,0.0,0.0,0.0,0.0,0.0,0.0,micro,0,GrabYourWallet,ArieGroenberg,0.0,2.0,0.0,4,2.0,"Groen, Natuur, kritisch, geïnteresseerd, literatuur, economie, politiek, klassieken, dagdromen, nachtwerk"
,5,,,,,,,,,,micro,0,GrabYourWallet,robinlkd,,,,3,,
en,5,2017-02-08 14:18:46,310.0,1flychicken,1.0,1.0,0.0,1.0,0.0,0.0,micro,0,GrabYourWallet,1flychicken,2.0,2.0,2.0,3,6.0,"Writer, painter, creator, the moon, music maker, nutty professor, sky stalker, lover, Leo, browsy-browser with a side of sour gummy bears."
en,5,2017-02-09 00:01:19,5242.0,MuskokaMoneybag,0.0,0.0,0.0,0.0,0.0,0.0,micro,0,GrabYourWallet,MuskokaMoneybag,0.0,9.0,1.0,21,10.0,...a referendum turns out to be a very ineffective hammer for a thousand crooked nails. -Zadie Smith
en,5,2017-02-09 02:54:43,4803.0,kwanzaaproject,0.0,0.0,0.0,0.0,0.0,0.0,micro,0,GrabYourWallet,kwanzaaproject,1.0,6.0,1.0,1,8.0,"Sexism, Racism, Homophobia, Hatred, no respect of diversity. We need to Make A Change! #uniteblue RT to your followershttp://t.co/K3yIDQgYGY"
en,5,2017-02-04 00:43:39,38.0,maryjohuw,0.0,0.0,0.0,0.0,0.0,0.0,micro,0,GrabYourWallet,maryjohuw,0.0,2.0,0.0,13,2.0,"Spokane Native, G-Prep, UW Alumnae, EWU Alumnae, scuba diver, skier, mom and wife. #gosounders"
en,5,2017-02-05 21:29:54,35.0,PrismDogs,0.0,0.0,0.0,0.0,0.0,0.0,micro,0,GrabYourWallet,PrismDogs,0.0,2.0,2.0,5,4.0,3rd generation Socialist and dissident!  Photograph is my own work and proves how much atmospheric conditions with precipitation loves gays.
,5,2017-02-04 04:00:08,131.0,ratpastry,,,,,,,micro,0,GrabYourWallet,ratpastry,8.0,7.0,2.0,3,17.0,
en,5,2017-02-05 03:42:55,82.0,melodiehomer,0.0,1.0,0.0,0.0,0.0,0.0,micro,0,GrabYourWallet,melodiehomer,0.0,1.0,0.0,1,1.0,"Nurse, mom, author, president of the LeRoy Homer Foundation, aviation safety advocate. Sometimes I play a doctor on TV."
,5,,,,,,,,,,micro,0,GrabYourWallet,nothingtooit,,,,1,,
en,5,2017-02-07 22:30:26,561.0,OralXpert,0.0,0.0,0.0,0.0,0.0,0.0,micro,0,GrabYourWallet,OralXpert,1.0,4.0,1.0,2,6.0,#TheResistance Dental Hygienist (hence the handle) who's socially liberal & personally conservative. I believe EVERYONE is EQUAL & FREE to live as they choose!
en,5,2017-02-08 23:48:26,818.0,plish516,0.0,0.0,0.0,0.0,0.0,0.0,micro,0,GrabYourWallet,plish516,0.0,2.0,1.0,2,3.0,"A Boricua who loves God, my family, friends, my chocolate lab Darcy & country. Retired from career in HR and operations. Caring for elderly parents."
,5,,,,,,,,,,micro,0,GrabYourWallet,MissusGator,,,,12,,
,5,,,,,,,,,,micro,0,GrabYourWallet,DrKateTO,,,,19,,
,5,,,,,,,,,,micro,0,GrabYourWallet,NosyLuna,,,,1,,
en,5,2017-02-05 21:35:26,6167.0,TheRiverWanders,0.0,0.0,0.0,0.0,0.0,0.0,micro,0,GrabYourWallet,TheRiverWanders,0.0,1.0,2.0,1,3.0,Nasty. JFK's 3rd horcrux. #NichtMeinFührer TheResistance Trayvon MikeBrown BLM OWS FreeRaif AnimalWelfare p2 NoDAPL. Daenerys. Gryffindor. Non-religionist.
,5,2017-02-06 17:03:49,60.0,FredericRebecca,,,,,,,micro,0,GrabYourWallet,FredericRebecca,0.0,6.0,1.0,1,7.0,
,5,,,,,,,,,,micro,0,GrabYourWallet,ClaireForet,,,,2,,
en,5,2017-02-08 20:56:13,186.0,BFBoomhower,0.0,0.0,0.0,0.0,0.0,0.0,micro,0,GrabYourWallet,BFBoomhower,1.0,3.0,7.0,1,11.0,"Remembrance of September 11th, 2001. Retweeting and/or following do not represent endorsement. First Amendment guarantees my freedom of speech."
,5,2017-02-08 02:14:50,65.0,canadiantwit,,,,,,,micro,0,GrabYourWallet,canadiantwit,0.0,1.0,0.0,3,1.0,
,5,2017-02-03 23:29:58,3.0,MariaZ3309,,,,,,,micro,0,GrabYourWallet,MariaZ3309,0.0,1.0,0.0,1,1.0,
en,5,2017-02-03 23:37:30,94.0,mobilemarsha,0.0,0.0,0.0,0.0,0.0,0.0,micro,0,GrabYourWallet,mobilemarsha,0.0,0.0,1.0,1,1.0,Never give up! Never Surrender! #ResistTrump #Resist #NotMyPresident #TheRevolutionIsNow #NetNeutrality #MyVoiceCounts #GrabYourWallet #ImpeachTrump
en,5,2017-02-08 20:29:33,578.0,Momary2,1.0,0.0,0.0,0.0,0.0,1.0,micro,0,GrabYourWallet,Momary2,0.0,7.0,1.0,1,8.0,"I'm a sports fan, esp wrestling & rugby. I like almost any music, landscaping, dogs & food. Love my man & our 2 sons. Also, I am #TheResistance #Indivisible"
,5,,,,,,,,,,micro,0,GrabYourWallet,Mobhunter_1900,,,,1,,
en,5,2017-02-04 22:29:37,1616.0,norrthpier,0.0,0.0,0.0,0.0,0.0,0.0,micro,0,GrabYourWallet,norrthpier,1.0,3.0,1.0,1,5.0,"#ImSTILLwithHer, Enough snowflakes can create great storms & avalanches. #SnowflakeRevolution. Blogging @ http://t.co/ydMmYNLeIq and at http://t.co/Vwr4sZ3Qgc"
en,5,2017-02-04 07:07:30,1155.0,classicirishdem,0.0,0.0,0.0,0.0,0.0,0.0,micro,0,GrabYourWallet,classicirishdem,0.0,0.0,2.0,2,2.0,Whatever have we done to go from the intelligence of Obama to a potus who thinks WE THE PEOPLE work for him?
en,5,2017-02-08 18:31:56,3524.0,JamesJetsOften,1.0,1.0,0.0,0.0,0.0,0.0,micro,0,GrabYourWallet,JamesJetsOften,2.0,3.0,1.0,3,6.0,"San Francisco-born & based. Consultant. #BSPOKESF brand storytelling, strategy, & experience design. #BrandStoryNow. #Operatawk. Optimist. CrossFit. #RESIST."
,5,,,,,,,,,,micro,0,GrabYourWallet,whiitewolf,,,,1,,
en,5,2017-02-03 18:53:32,642.0,MsMakeItSo,0.0,1.0,0.0,0.0,1.0,0.0,micro,0,GrabYourWallet,MsMakeItSo,1.0,0.0,1.0,1,2.0,"Sassy student of Everything, powered by coffee, wine and sarcasm. Proud mom & card-carrying crazy cat lady. Very political rn and it makes me cussy. #Humanist"
en,5,2017-02-03 23:31:57,2801.0,TheSpringChickn,1.0,0.0,0.0,1.0,0.0,0.0,micro,0,GrabYourWallet,TheSpringChickn,1.0,0.0,0.0,1,1.0,"Resist Trump! Professional writer journalist,Sassy humorist,published columnist, author of Why Don't You Have Kids? progressive liberal, accidental leader."
en,5,2017-02-07 12:27:33,38.0,1legd_survivor,1.0,0.0,0.0,0.0,0.0,0.0,micro,0,GrabYourWallet,1legd_survivor,0.0,0.0,1.0,3,1.0,"Animal Lover, Soloist, Poet, World Traveler, Optimist, Friend."
en,5,2017-02-05 20:45:45,2227.0,ZCigar,0.0,0.0,0.0,0.0,0.0,0.0,micro,0,GrabYourWallet,ZCigar,1.0,0.0,0.0,1,1.0,"Born to own it, control it and conquer it! Whatever IT may be!"
en,5,2017-02-08 19:39:47,835.0,that_tabprince,0.0,0.0,0.0,1.0,1.0,1.0,micro,0,GrabYourWallet,that_tabprince,2.0,1.0,0.0,10,3.0,"LA, Cali girl born & raised. Hip-hop, politics & sports, in no particular order."
en,5,2017-02-04 16:11:46,939.0,ladyhawkerfinds,0.0,0.0,0.0,0.0,0.0,0.0,micro,0,GrabYourWallet,ladyhawkerfinds,0.0,0.0,1.0,3,1.0,A little of this...A little of that.Lover of everything vintage...Member of SETI...just a girl from Queens https://t.co/pvigC3mp4j #TheResistance
en,5,2017-02-08 20:44:19,2429.0,WatersCmw,0.0,0.0,0.0,0.0,0.0,0.0,micro,0,GrabYourWallet,WatersCmw,1.0,2.0,0.0,1,3.0,"Laugh, love, and most of all care about one another. liberal that believes strongly in gun control, Hillary Clinton supporter & supporter of President Obama!"
en,5,2017-02-09 02:57:38,823.0,HouseOfMichele,0.0,0.0,0.0,0.0,0.0,0.0,micro,0,GrabYourWallet,HouseOfMichele,0.0,0.0,2.0,4,2.0,"Let us have faith that right makes might, and in that faith, let us, to the end, dare to do our duty as we understand it. - Lincoln"
,5,,,,,,,,,,micro,0,GrabYourWallet,MaryWWalters,,,,2,,
en,5,2017-02-07 09:03:17,1584.0,AntiquaTours,0.0,0.0,0.0,0.0,0.0,0.0,micro,0,GrabYourWallet,AntiquaTours,0.0,1.0,0.0,2,1.0,"Promoting the wine, culinary and cultural traditions of Rome and the Lazio region. Sommelier, Prof of #Wine #winelover and owner of @TasteGeorgia"
en,5,2017-02-05 10:41:02,119.0,rebecca_rebenov,0.0,0.0,0.0,1.0,1.0,0.0,micro,0,GrabYourWallet,rebecca_rebenov,0.0,2.0,1.0,1,3.0,Politics
en,5,2017-02-08 17:02:55,1832.0,PeggyBrava,0.0,0.0,0.0,1.0,1.0,0.0,micro,0,GrabYourWallet,PeggyBrava,3.0,1.0,1.0,2,5.0,::sigh::  Zen. Birds. Books. Garden. Politics. Ireland. Vegetarian. Democrat. ToppleThePatriarchy. I'm 82% Irish so sod off. #Resistance #45 is illegitimate.
en,5,2017-02-08 14:49:36,408.0,S_copyWright,0.0,0.0,0.0,0.0,0.0,0.0,micro,0,GrabYourWallet,S_copyWright,0.0,1.0,1.0,2,2.0,@EmersonCollege alum | working for the man | bibliophile | improviser
en,5,2017-02-05 13:27:37,108.0,XOKatReid,0.0,0.0,0.0,0.0,0.0,0.0,micro,0,GrabYourWallet,XOKatReid,1.0,1.0,2.0,1,4.0,♡ // Belle of the Ball // 6
en,5,2017-02-09 02:51:05,1908.0,heyjdey,0.0,0.0,0.0,0.0,0.0,0.0,micro,0,GrabYourWallet,heyjdey,1.0,4.0,0.0,4,5.0,#TheResistance. #FDT. #NMP. #AlwaysWithHer. #StrongerTogether. I used to feel things other than anger & sadness. #TwoPlusTwoEqualsFour #LadylikeAsFuck
en,5,2017-02-07 07:02:51,1031.0,gibbonlo,0.0,0.0,0.0,0.0,0.0,0.0,micro,0,GrabYourWallet,gibbonlo,0.0,2.0,2.0,2,4.0,"Global collab & tech change leader. Love beaches, reading, family & instagram: @morningmischa Read my blog, https://t.co/zhPcKjuH1q"
en,5,2017-02-05 19:35:15,200.0,lily_oh_lily_,0.0,0.0,0.0,0.0,0.0,0.0,micro,0,GrabYourWallet,lily_oh_lily_,0.0,1.0,0.0,2,1.0,It is the mark of an educated mind to be able to entertain a thought without accepting it. - Aristotle
,5,,,,,,,,,,micro,0,GrabYourWallet,CassandraCompx,,,,1,,
,5,2017-02-08 23:39:31,20.0,949heidi,,,,,,,micro,0,GrabYourWallet,949heidi,1.0,2.0,1.0,2,4.0,
en,5,2017-02-04 01:21:34,75.0,ssackett,0.0,0.0,0.0,0.0,0.0,0.0,micro,0,GrabYourWallet,ssackett,0.0,0.0,1.0,2,1.0,"Former Sales and Marketing Executive at IBM. Arts and Entertainment Affectionado, Enthusiastic Home Chef. Travel Buff."
,5,,,,,,,,,,micro,0,GrabYourWallet,naturescribe,,,,1,,
,5,,,,,,,,,,micro,0,GrabYourWallet,YaWhatHeSaid,,,,1,,
,5,,,,,,,,,,micro,0,GrabYourWallet,KillaKella723,,,,1,,
,5,,,,,,,,,,micro,0,GrabYourWallet,MusicPlayer2012,,,,1,,
,5,,,,,,,,,,micro,0,GrabYourWallet,GladysSandoval,,,,3,,
,5,,,,,,,,,,micro,0,GrabYourWallet,imarocker14,,,,1,,
en,5,2017-02-08 01:59:37,370.0,littleVYu,0.0,0.0,0.0,0.0,0.0,0.0,micro,0,GrabYourWallet,littleVYu,1.0,1.0,0.0,1,2.0,"Global Citizen 🌎 - Dreamer 💭, Cytologist 🔬, 🇨🇦 Humanitarian, REDSocker & Half-TimeLord ✌ Rebel Alliance ONE Tribe 🍀 @U2 🎧 #U2CB junkie #DreamOutLoud 🎸"
,5,,,,,,,,,,micro,0,GrabYourWallet,shanwink,,,,1,,
en,5,2017-02-08 21:04:45,831.0,j_breents,0.0,1.0,0.0,0.0,0.0,0.0,micro,0,GrabYourWallet,j_breents,0.0,2.0,0.0,1,2.0,Fierce advocate for equality. #TheResistance #NotMyPresident I am no longer accepting the things I cannot change. I am changing the things I cannot accept.
en,5,2017-02-09 02:10:31,478.0,StarCityBFFs,0.0,0.0,0.0,0.0,0.0,0.0,micro,0,GrabYourWallet,StarCityBFFs,1.0,6.0,2.0,1,9.0,Expat since always (10 countries) & proud Californian! Fascist trolls get trolled back in the language of their choice😎 I support @EpilepsyRUK #GrabYourWallet
sv,5,2017-02-08 02:40:27,67.0,_Connectivist_,0.0,0.0,0.0,1.0,0.0,0.0,micro,0,GrabYourWallet,_Connectivist_,0.0,1.0,0.0,2,1.0,New media junkie... And old media junkie... And alternative media junkie... I'm a junkie.
en,5,2017-02-08 07:22:50,319.0,Im4CivilRights,0.0,0.0,0.0,0.0,0.0,0.0,micro,0,GrabYourWallet,Im4CivilRights,0.0,1.0,1.0,1,2.0,"United against discrimination. All for animal & human liberties. I'm a staunch believer in helping your neighbour & utopia. But hey, I can be opinionated too✌️"
,5,2017-02-05 23:26:05,7.0,stockdale_craig,,,,,,,micro,0,GrabYourWallet,stockdale_craig,0.0,1.0,0.0,2,1.0,
en,5,2017-02-04 10:36:57,1364.0,GRASSGURU,0.0,0.0,0.0,0.0,0.0,0.0,micro,0,GrabYourWallet,GRASSGURU,0.0,1.0,0.0,1,1.0,"♏ Unpretentious yet Dignified.... Clairvoyant .... Percipience ♏ If you succeed, prepare to be crucified.... OFA VA 2012 Alumni"
en,5,2017-02-04 19:11:30,3836.0,JacquelineHine1,0.0,0.0,0.0,0.0,0.0,0.0,micro,0,GrabYourWallet,JacquelineHine1,0.0,1.0,0.0,2,1.0,There's no place like people
,5,,,,,,,,,,micro,0,GrabYourWallet,sjferg1252,,,,1,,
,5,2017-02-08 02:33:20,11.0,LindyLemaire,,,,,,,micro,0,GrabYourWallet,LindyLemaire,0.0,1.0,0.0,2,1.0,
,5,,,,,,,,,,micro,0,GrabYourWallet,cazelain,,,,1,,
en,5,2017-02-08 18:19:52,209.0,shorticon40,0.0,0.0,0.0,0.0,0.0,0.0,micro,0,GrabYourWallet,shorticon40,0.0,2.0,2.0,1,4.0,#TheResistance Nasty Woman extraordinaire
en,5,2017-02-08 17:14:36,1663.0,Da1PoliticalV,0.0,0.0,0.0,0.0,1.0,0.0,micro,0,GrabYourWallet,Da1PoliticalV,1.0,0.0,0.0,1,1.0,"UdeM law Alumni; very political on twitter, I express freely my own opinions ✌🏻️#TheResistance"
en,5,2017-02-04 20:55:09,8193.0,Infosourcer,0.0,0.0,0.0,1.0,0.0,0.0,micro,0,GrabYourWallet,Infosourcer,0.0,2.0,1.0,2,3.0,"Web Ferret @Cloudera. Investigative Research. Social Media, IOT & Big Data Enthusiast.Competitive Intelligence.Skier. Twitter member since 2007.Opinions my own."
en,5,2017-02-05 22:33:49,372.0,ruthannermt,0.0,0.0,0.0,0.0,0.0,0.0,micro,0,GrabYourWallet,ruthannermt,0.0,1.0,0.0,1,1.0,This account is run by two squirrels in an old dumpster behind Foodland. Add me to a list and I'll block you.
en,5,2017-02-07 11:03:31,944.0,irishheart1960,0.0,0.0,0.0,0.0,0.0,0.0,micro,0,GrabYourWallet,irishheart1960,0.0,1.0,0.0,1,1.0,Allergic to racists bigots & RWNJs #endwhiteprivilege #blacklivesmatter #DallasCowboys - My fav book #ToKillAMockingBird #Imwithher No Lists
,5,,,,,,,,,,micro,0,GrabYourWallet,peppertharp,,,,1,,
,5,,,,,,,,,,micro,0,GrabYourWallet,balazslaw,,,,1,,
,5,,,,,,,,,,micro,0,GrabYourWallet,TheBoxProject20,,,,2,,
,5,,,,,,,,,,micro,0,GrabYourWallet,BeastOGevaudan,,,,1,,
en,5,2017-02-08 07:57:49,21.0,meencat,0.0,0.0,0.0,0.0,0.0,0.0,micro,0,GrabYourWallet,meencat,0.0,1.0,1.0,2,2.0,"My tweets speak for me. Retweets *are* an endorsement of views expressed. Currently part of the #resistance , permanently sci-fi fantasy nerd. And a #nastywoman"
en,5,2017-02-04 01:18:08,40.0,bond007janebond,0.0,0.0,0.0,0.0,0.0,0.0,micro,0,GrabYourWallet,bond007janebond,0.0,1.0,0.0,1,1.0,Forever in a blue state. Love you @HillaryClinton! #StillWithHer
en,5,2017-02-08 18:03:50,3920.0,sarahsside,0.0,0.0,0.0,0.0,0.0,0.0,micro,0,GrabYourWallet,sarahsside,2.0,3.0,2.0,1,7.0,American By Choice. Kenyan By Birth. Christian By Grace. I vote my values to move USA toward #AMorePerfectUnion
en,5,2017-02-08 18:41:28,761.0,Minx970,0.0,0.0,0.0,0.0,0.0,0.0,micro,0,GrabYourWallet,Minx970,0.0,0.0,1.0,1,1.0,"Don't simply believe what someone says, but never dis-believe what they do! About me: Blessed & never takes it for granted, pragmatic & persistent. No list pls!"
en,5,2017-02-03 18:11:54,250.0,joan_sheba,0.0,0.0,0.0,0.0,0.0,1.0,micro,0,GrabYourWallet,joan_sheba,0.0,1.0,0.0,1,1.0,"Quentin, Baseball ⚾️ #Nats Penn State Carnegie Mellon Healthcare IT Retirement Real Football ⚽️#COYS Venice Florida #StillWithHer #StandIndivisible local-member"
,5,,,,,,,,,,micro,0,GrabYourWallet,lexielou1958,,,,1,,
en,5,2017-02-05 03:32:56,345.0,sxwxgirl1,0.0,0.0,0.0,0.0,0.0,0.0,micro,0,GrabYourWallet,sxwxgirl1,0.0,1.0,0.0,1,1.0,"vegan,  Eddie Vedder, Pearl Jam, animal and severe weather lover! Speaker of truths #SecretPath I block bots"
en,3,2017-02-07 21:20:13,99.0,shelley073193,0.0,0.0,0.0,0.0,0.0,0.0,macro,0,GrabYourWallet,shelley073193,1.0,5.0,8.0,0,14.0,I am a Mother of three who is dying of Kidney Cancer. so I live every moment I have to living life the way I should NO REGRETS!
en,3,2017-02-08 23:43:38,233.0,ungubunugu1274,0.0,0.0,0.0,0.0,0.0,0.0,macro,0,GrabYourWallet,ungubunugu1274,1.0,13.0,5.0,0,19.0,no one knows better
en,3,2017-02-08 16:37:55,83.0,STEMplify96,0.0,0.0,0.0,0.0,0.0,0.0,macro,0,GrabYourWallet,STEMplify96,2.0,13.0,8.0,0,23.0,"L.A. native missing home. #CleanEnergy, #TheResistance, #ScienceMarch, #GrabYourWallet & #BoycottTrumpAndHisEnablers supporter."
,3,2017-02-07 05:19:44,139.0,juliet_delaney,,,,,,,macro,0,GrabYourWallet,juliet_delaney,4.0,23.0,11.0,0,38.0,
en,3,2017-02-08 17:19:52,1464.0,ANewSarah,0.0,0.0,0.0,1.0,0.0,0.0,macro,0,GrabYourWallet,ANewSarah,2.0,5.0,4.0,147,11.0,"Media impact strategist, food blogger and activist, https://t.co/OSYNWxYdli #RESIST"
en,3,2017-02-09 00:03:45,243.0,TanyaGrahamDVM,0.0,0.0,0.0,0.0,0.0,0.0,macro,0,GrabYourWallet,TanyaGrahamDVM,1.0,8.0,10.0,0,19.0,Liberal dem willing to talk with anyone that treats everyone with respect. Retired DVM pathologist.
en,3,2017-02-08 17:21:00,149.0,JaneyBerkheimer,0.0,0.0,0.0,0.0,0.0,0.0,macro,0,GrabYourWallet,JaneyBerkheimer,0.0,2.0,4.0,0,6.0,"Wife, mom from Northern California. You are lucky to be on this pale blue dot so live every moment like there's an asteroid headed straight for you. #Resist"
,3,2017-02-07 22:56:32,37.0,gimli0413,,,,,,,macro,0,GrabYourWallet,gimli0413,1.0,6.0,3.0,0,10.0,
en,3,2017-02-08 19:00:28,204.0,vlfsteach,0.0,1.0,0.0,0.0,0.0,0.0,macro,0,GrabYourWallet,vlfsteach,0.0,8.0,5.0,1,13.0,"Committed to teaching towards social justice, in elementary school and beyond."
,3,2017-02-09 00:34:59,43.0,smithylite,,,,,,,macro,0,GrabYourWallet,smithylite,3.0,12.0,8.0,0,23.0,
,3,2017-02-08 21:06:14,80.0,lynlord,,,,,,,macro,0,GrabYourWallet,lynlord,1.0,5.0,2.0,0,8.0,
en,3,2017-02-08 19:27:52,629.0,jgoriginals,1.0,0.0,0.0,0.0,0.0,0.0,macro,0,GrabYourWallet,jgoriginals,3.0,10.0,5.0,4,18.0,Design. Travel. Queer. Beer. Twix.
no,3,2017-02-08 16:34:18,251.0,mavislou59,0.0,0.0,0.0,0.0,0.0,0.0,macro,0,GrabYourWallet,mavislou59,1.0,9.0,8.0,0,18.0,"Funnier sober,loves cake"
en,3,2017-02-08 06:17:19,2033.0,DirtyOldBroad,0.0,0.0,0.0,1.0,0.0,1.0,macro,0,GrabYourWallet,DirtyOldBroad,1.0,2.0,2.0,0,5.0,"I'm a tennis freak (can you say RafaMafia & ArmadaLove) & aspiring writer who loves a good book, a good laugh, and great friends - in any order."
,3,2017-02-06 21:19:33,10.0,jjenmauigirl,,,,,,,macro,0,GrabYourWallet,jjenmauigirl,1.0,6.0,6.0,0,13.0,
,3,2017-02-08 20:40:11,70.0,TracyWa34089399,,,,,,,macro,0,GrabYourWallet,TracyWa34089399,3.0,4.0,1.0,0,8.0,
de,3,2017-02-08 23:45:20,81.0,justsaying1959,0.0,0.0,0.0,0.0,0.0,0.0,macro,0,GrabYourWallet,justsaying1959,6.0,13.0,5.0,46,24.0,Mother. Wife. Friend . Sister . Sometimes Funny.
en,3,2017-02-09 03:04:57,515.0,oncaffeine,0.0,1.0,1.0,0.0,0.0,0.0,macro,0,GrabYourWallet,oncaffeine,1.0,0.0,4.0,2,5.0,"PhD candidate, psychological scientist, #feminist, liberal, queer, broke patron of the arts. Personal acct. #Hillary2016 #ImStillWithHer #NotMyPresident #Resist"
en,3,2017-02-06 19:38:15,394.0,snarkytoes,1.0,0.0,0.0,0.0,0.0,0.0,macro,0,GrabYourWallet,snarkytoes,0.0,2.0,6.0,0,8.0,"Progressive. Fascinated with ideas, literature, and art. RTs are not always indicative of support. Posting more RTs of RW to better understand the other side."
en,3,2017-02-06 05:45:55,2683.0,JanineLibbey,0.0,0.0,0.0,0.0,0.0,0.0,macro,0,GrabYourWallet,JanineLibbey,0.0,3.0,0.0,90,3.0,"Multilingual translation services. Int'l ad agency veteran. Española in past life. Books from Birth, golf & the Red Sox. SpanishEnglish translator."
,3,2017-02-09 02:26:27,943.0,KathrynCroft,,,,,,,macro,0,GrabYourWallet,KathrynCroft,0.0,8.0,8.0,0,16.0,
en,3,2017-02-07 03:48:07,322.0,nobil_colleen,1.0,0.0,0.0,0.0,0.0,0.0,macro,0,GrabYourWallet,nobil_colleen,0.0,6.0,5.0,0,11.0,"Music loving, over-dancing, wine drinking, smut reading, hair product junkie, nurse. Book married to Jamie Fraser, cheats regularly w/BB. Trump Hater"
,3,2017-02-08 18:23:26,66.0,tmjzcd,,,,,,,macro,0,GrabYourWallet,tmjzcd,2.0,10.0,1.0,3,13.0,
en,3,2017-02-08 20:15:28,46.0,ange2bad,0.0,0.0,0.0,0.0,0.0,0.0,macro,0,GrabYourWallet,ange2bad,0.0,3.0,0.0,0,3.0,Avid reader.  Zero tolerance for Hypocrisy and BS.
en,3,2017-02-06 05:30:06,2035.0,amanda_green,0.0,0.0,0.0,1.0,0.0,0.0,macro,0,GrabYourWallet,amanda_green,1.0,0.0,1.0,0,2.0,lyricist/composer/writer
en,3,2017-02-09 00:22:22,1045.0,alladither,1.0,0.0,0.0,1.0,0.0,0.0,macro,0,GrabYourWallet,alladither,1.0,4.0,2.0,0,7.0,"Writer-Photographer, Seattle Mom, Social Media Enthusiast, Into Environmental Good and Equal Rights for all Humans #RESIST"
en,3,2017-02-06 05:56:10,204.0,suzyvaladon,1.0,0.0,0.0,0.0,0.0,0.0,macro,0,GrabYourWallet,suzyvaladon,1.0,0.0,1.0,0,2.0,"actress, musician, lover of big cities & fancy mustard"
